DURAK_ID;DURAK_ADI;ENLEM;BOYLAM;DURAKTAN_GECEN_HATLAR
14027;Yusuflu Köyü Giriş;38.22049093007350;27.69462265679950;790
14028;Yusuflu Son Durak;38.21898390715660;27.697665987896;790
14077;Söğütören Çıkış;38.221399423370;27.58220082748440;791
14081;Söğütören Meydan;38.2253;27.5749;791
14082;Söğütören Mavi;38.22419946858170;27.57750079328080;791
14083;Söğütören Mavi;38.22425646953310;27.57756679312470;791
14084;Söğütören Giriş;38.22139942335040;27.58210082714190;791
14086;Çamlıbel Giriş;38.245819;27.587614;791
14087;Çamlıbel Giriş;38.245892;27.587728;791
14088;Çamlıbel orta durak;38.2469;27.5861;791
14089;Çamlıbel Orta Durak;38.2469;27.5863;791
14091;Çamlıbel Son Durak;38.248533;27.584419;791
14092;Alankıyı Yol Ayrımı;38.2360;27.6080;791
14093;Alankıyı Yol Ayrımı;38.2360;27.6081;791
14094;Söğütören Yol Ayrımı;38.201330;27.602964;791
14095;Söğütören Yol Ayrımı;38.201333;27.603119;791
14114;Kolophon;38.111690;27.146510;729
14115;Kolophon;38.1117;27.1464;729
14116;Kurudere;38.113543;27.145290;729
14117;Kurudere;38.1133;27.1453;729
14118;Çamönü Vatan;38.104935;27.152688;729
14119;Çamönü Vatan;38.1049;27.1525;729
14120;Çamönü Naile Karadeniz İlkokulu;38.10309528964410;27.15543804770660;729
14121;Çamönü Naile Karadeniz İlkokulu;38.10294828931490;27.15532204549820;729
14122;Çamönü Orman;38.101427;27.158556;729
14123;Çamönü Orman;38.1012;27.1586;729
14124;Cumhuriyet;38.0975;27.1637;729
14125;Cumhuriyet;38.0974;27.1637;729
14126;Atatürk;38.093258;27.165664;729
14127;Atatürk;38.093389;27.165523;729
14129;Ataköy Son durak;38.0912;27.1663;729
14130;Ataköy Mezarlık;38.0952;27.1647;729
14131;Ataköy Mezarlık;38.0952;27.1645;729
14152;Kürnek Mevki;38.07321273838620;27.21702885964640;792
14153;Kürnek Mevki;38.07334573933860;27.217054861529;792
14154;Çakaltepe Giriş;38.071398;27.214180;792
14155;Çakaltepe Giriş;38.071479;27.214178;792
14157;Palamutarası Yolu;38.127878;27.240307;792
14158;Palamutarası Yolu;38.127827;27.240475;792
14159;Palamutarası Meydan;38.089686;27.227322;792
14160;Palamutarası Meydan;38.089939;27.227460;792
14161;Gölova Yol Ayrımı;38.076922;27.219618;792
14162;Gölova Yol Ayrımı;38.077207;27.220108;792
14163;Çakaltepe Meydan;38.070925;27.211743;792
14164;Seralar;38.078639;27.228840;792
14165;Seralar;38.078684;27.228080;792
14166;Gölova;38.033547;27.242874;792
14167;Gölova;38.033705;27.242860;792
14169;Gölova Son Durak;38.032190;27.242184;792
14170;Hanımeli;38.090462;27.226213;792
14171;Hanımeli;38.090405;27.226161;792
14172;Serköy Çiftlik Evleri;38.07978462870040;27.24571806784960;792
14173;Serköy Çiftlik Evleri Giriş;38.07952663595470;27.24404405728760;792
14174;Nohut Gölü;38.092369;27.224092;792
14175;Nohut Gölü;38.092103;27.224068;792
14176;Şehit Uzman Çavuş Harun Şenözüar;38.074274;27.236932;792
14177;Şehit Uzman Çavuş Harun Şenözüar;38.073905;27.237333;792
14206;Masal Konutları;38.241993;27.258547;712
14210;Şehit Üstğm İsmail Cazgır;38.227496;27.264218;712
14211;Şehit Üstğm İsmail Cazgır;38.227551;27.264388;712
14212;Şehit Polis Cemil Koç;38.224771;27.262068;712
14213;Ecir Sitesi;38.230457;27.263524;712
14214;Ecir Sitesi;38.230558;27.263541;712
14215;Şehit Polis Cemil Koç;38.224806;27.262239;712
14216;Başakkent Sitesi;38.23899985450370;27.26090019926970;712
14217;Başakkent Sitesi;38.23899985463780;27.26080019925160;712
14218;Huzurkent Sitesi;38.2366;27.2613;712
14219;Huzurkent Sitesi;38.23674183842140;27.26111719409620;712
14228;Dicle;38.23186075712110;27.29322619863640;712
14229;Dicle;38.23178575678520;27.29304219837850;712
14230;Gülistan;38.22924073897370;27.29142719248060;712
14231;Gülistan;38.22918973891550;27.29119319221080;712
14232;Ayrancılar TOKİ;38.22741172219520;27.29292918999160;712
14233;Ayrancılar TOKİ;38.22736672224710;27.29265818968740;712
14264;İstiklal;38.2995;27.1812;705-728
14265;İstiklal;38.2993;27.1812;705-728
14266;Hürriyet;38.2977;27.1829;705-728
14267;Hürriyet;38.2977;27.1827;705-728
14268;Çamlar;38.2956;27.1863;705-728
14269;Çamlar;38.2957;27.1861;705-728
14270;Sarnıç Gölet;38.292402;27.187643;705-728
14271;Sarnıç Gölet;38.292419;27.187442;705-728
14272;Sarnıç Yol Ayrımı;38.2803;27.1978;705-728
14273;Sarnıç Yol Ayrımı;38.2804;27.1977;705-728
14274;Sarnıç Yeşil;38.2941;27.1867;705-728
14275;Sarnıç Yeşil;38.2942;27.1866;705-728
14300;Eylül;38.1715;27.3508;712-713-719-721-724-727-763-770-780-781-782-784-785-786-795-798
14301;Eylül;38.1714;27.3510;712-713-719-721-724-727-763-770-780-781-782-784-785-786-795-798
14308;Koruluk 2;38.1547;27.3522;701-715-722
14309;Koruluk 2;38.155411;27.351672;701-715-722
14310;Öğretmenler Sitesi;38.154622;27.350390;701-722
14311;Öğretmenler Sitesi;38.154674;27.350523;701-722
14312;Torbalı Ticaret Odası 80.Yıl İlkokulu;38.15160898191210;27.35043742896670;701-722
14313;Torbalı Ticaret Odası 80.Yıl İlkokulu;38.15168053419750;27.35026299609290;701-722
14320;Torbalı Konutlar;38.14983232421160;27.35094809632240;701-714-722
14321;Torbalı Konutlar;38.149596;27.351050;701-714-722
14322;Şehit Uzman Çavuş Harun Şenözüar Mesleki ve Teknik Anadolu Lisesi;38.15047237600130;27.358400449163;701-722
14323;Şehit Uzman Çavuş Harun Şenözüar Mesleki ve Teknik Anadolu Lisesi;38.15027476435130;27.35827404634360;701-722
14324;Torbalı Stad;38.1501;27.3538;701-714-722
14325;Torbalı Stad;38.149962;27.353841;701-714-722
14326;Çiçek;38.32897035686310;27.13879450327150;828
14327;Çiçek;38.32882335639320;27.13864750359710;828
14328;Kalp Damar Hastanesi;38.3320;27.1379;828
14329;Kalp Damar Hastanesi;38.331757;27.1378;828
14333;Şehit Jandarma Uzman Çavuş Süleyman Güneri;38.37956546292560;27.11372657469010;588
14334;Hacı Bayram Cami;38.32668435014880;27.13933950019540;828
14335;Hacı Bayram Cami;38.32685935064330;27.13917550078040;828
14336;Dede;38.3806;27.1161;588
14337;Dede;38.3807;27.1163;588
14366;Canlı Merkez;38.1912;27.5557;788
14367;Canlı Merkez;38.1912;27.5556;788
14368;Filiz;38.188360;27.556440;788
14369;Filiz;38.1885;27.5563;788
14370;Orta;38.18178477207210;27.55917594830830;788
14371;Orta;38.18164276947470;27.55932694959840;788
14372;Yeşilova Mezarlık;38.17810702806250;27.56105538928140;788
14373;Yeşilova Mezarlık;38.17809870703360;27.56100097201850;788
14374;Konak;38.1709;27.5614;788
14375;Konak;38.1708;27.5614;788
14376;Yeşilova Son Durak;38.1675;27.5616;788
14377;Yeşilova Gönül;38.174370;27.561478;788
14378;Yeşilova Gönül;38.174327;27.561639;788
14384;Gaziemir Belediyesi;38.3235;27.1298;891
14385;Gaziemir Belediyesi;38.32310033834930;27.13020052266630;891
14390;Atalan;38.109080;27.468630;780
14391;Atalan;38.109060;27.468570;780
14392;Kurtuluş;38.108220;27.469540;780
14393;Kurtuluş;38.108190;27.469490;780
14394;Çiftlik;38.107890;27.471050;780
14395;Çiftlik;38.107790;27.471040;780
14396;Yol Ayrımı;38.0960;27.483470;780
14397;Yol Ayrımı;38.096010;27.483420;780
14399;Göllüce Cami;38.093810;27.483060;780
14400;Bülbüldere Çıkış;38.104836718185;27.49955305853150;780
14401;Bülbüldere Çıkış;38.10481764485410;27.49951069984910;780
14402;Kahve;38.10342598975420;27.49991449627810;780
14403;Kahve;38.10340761974750;27.49985069956820;780
14404;Bülbüldere Son Durak;38.102110;27.500430;780
14406;Köprü;38.1011;27.484610;780
14407;Köprü;38.1011;27.484720;780
14414;Zeytinlik;38.2413;27.4660;785
14415;Zeytinlik;38.2413;27.4659;785
14416;Dere;38.240545701230;27.46811442473460;785
14417;Dere;38.24050770072910;27.46825842515140;785
14418;Mezarlık;38.2422;27.4704;785
14419;Mezarlık;38.2421;27.4704;785
14420;Orman;38.2458;27.4737;785
14421;Orman;38.2457;27.4737;785
14422;Yol Ayrımı;38.246214;27.476099;785
14423;Yol Ayrımı;38.245716;27.475939;785
14440;Arı Deresi;38.143616;27.070908;776
14441;Arı Deresi;38.143508;27.070527;776
14442;Gümüldür Taşocağı;38.1092;27.0396;776
14443;Gümüldür Taşocağı;38.1090;27.0392;776
14444;Bulanık Su;38.147577;27.075389;776
14445;Bulanık Su;38.1471;27.0749;776
14446;Zafer;38.1368;27.1532;775
14447;Zafer;38.1366;27.1532;775
14500;Moda;38.376040;27.074481;17-24-25-202-510-650-671-690-873-977
14501;Moda;38.37690041942640;27.07310073933240;17-24-25-202-510-650-671-690-873-977
14601;Fuar İzmir;38.3477;27.1222;92-610
14602;Fuar İzmir;38.346793399010;27.12266855935520;92-610-650
14603;Aktepe Meşe;38.35;27.1243;92-610
14604;Aktepe Meşe;38.3499;27.1244;92-610
14623;Tire Kavşağı;38.173217;27.717334;697-795-806-865
14624;Tire Kavşağı;38.173203;27.717693;697-795-806-865
14625;Genceroğlu Parkı;38.2176;27.6519;795-865-881
14626;Genceroğlu Parkı;38.2177;27.6518;795-872
14629;Bayındır Yağcı;38.20748119964510;27.66508426549090;697-795-806-865
14631;Bayındır Meslek Yüksek Okulu;38.20272510824070;27.67299134565360;697-795-806-865
14632;Bayındır Meslek Yüksek Okulu;38.20309911567580;27.67270134083280;697-795-806-865
14633;Yusuflu;38.196012;27.688271;697-795-806-865
14634;Yusuflu;38.19641605347580;27.68760163741260;697-795-806-865
14635;Yakacık;38.194891;27.692683;697-795-806-865
14636;Yakacık;38.19511212833560;27.69270931575370;697-795-806-865
14637;Yakacık Papatya;38.18749879880820;27.70470165449070;697-795-806-865
14638;Yakacık Papatya;38.187632801780;27.70489665425330;697-795-806-865
14639;Buruncuk;38.17543053179280;27.71273181966910;697-795-806-865
14640;Buruncuk;38.177066;27.711951;697-795-806-865
14641;Zeytinova;38.170890;27.722181;697-795-806
14642;Zeytinova;38.171269;27.722029;697-795-806
14643;Bayındır Meşe;38.164085;27.728623;697-795-806
14644;Bayındır Meşe;38.164026;27.729105;697-795-806
14645;Bayındır Leylak;38.162805;27.733564;697-795-806
14646;Bayındır Leylak;38.1630;27.7334;697-795-806
14647;Pınarlı;38.1619;27.7387;697-795-806
14648;Pınarlı;38.1619;27.7391;697-795-806
14649;Pınarlı Cami;38.160997;27.742476;697-795-806
14650;Pınarlı Cami;38.160920;27.742296;697-795-806
14651;Zeybek;38.16020053126530;27.74568315308880;697-795-806
14652;Zeybek;38.160325983647;27.74573098965530;697-795-806
14653;Kasımpatı;38.15809811404940;27.75470227539510;697-795-806
14654;Kasımpatı;38.158474993678;27.75484504353480;697-795-806
14655;Frezya;38.15408300875730;27.77004943149830;697-795-806
14656;Frezya;38.15428901396190;27.77009942954310;697-795-806
14657;Bayraktepe;38.1541;27.7761;697-795-806
14658;Bayraktepe;38.15429380142720;27.77639285966540;697-795-806
14659;Derebaşı;38.15449101585560;27.78479953698740;697-795-806
14660;Derebaşı;38.15477202311760;27.78493853467510;697-795-806
14661;Derebaşı Zeytin;38.15489302570690;27.791861585344;697-795-806
14662;Derebaşı Zeytin;38.15498602817140;27.79109557842330;697-795-806
14663;Doyranlı;38.16857001275610;27.82287640523140;697-795-806
14664;Doyranlı;38.168784;27.822819;697-795-806
14665;Gökçen;38.170907;27.859010;697-795-806
14666;Gökçen;38.17124765966380;27.85885674500720;697-795-806
14667;İlkkurşun;38.172959;27.866336;697-795-806
14668;İlkkurşun;38.17353610805370;27.86693567631830;697-795-806
14669;Şirinköy;38.18076881915080;27.87494715518410;697-795-806
14670;Şirinköy;38.180814;27.874824;697-795-806
14671;Yeniköy Cami;38.1944;27.8895;697-795-806
14672;Yeniköy Cami;38.1947;27.8897;697-795-806
14673;Yeniköy Şehit Cengiz Topel İlkokulu;38.19769934795590;27.89310263795980;697-795-806
14674;Yeniköy Şehit Cengiz Topel İlkokulu;38.19799935717840;27.89330263377960;697-795-806
14675;Demircili Yol Ayrımı;38.2062;27.9052;697-795-806
14676;Demircili Yol Ayrımı;38.206305;27.905069;697-795-806
14677;Demircili ;38.216155;27.918073;697-795-806
14678;Demircili ;38.216249;27.917940;697-795-806
14679;Demircili Trafo;38.2189;27.9273;697-795-806
14680;Demircili Trafo;38.219010;27.927357;697-795-806
14681;Ödemiş Giriş;38.22303433008350;27.95263048685190;697-795-806
14682;Ödemiş Giriş;38.223153;27.952202;697-795-806
14683;Ömür;38.223980;27.957895;697-795-806
14684;Ömür;38.223963;27.957414;697-795-806
14685;Ödemiş Çeşme;38.225261;27.959669;697-795-806
14686;Ödemiş Çeşme;38.2255;27.9597;697-795-806
14687;Cumhuriyet Ortaokulu;38.2266;27.9629;697-795-806
14688;Cumhuriyet Ortaokulu;38.2267;27.9629;697-795-806
14689;Prof.Dr.Muzaffer Kula Anadolu Lisesi;38.22726754207020;27.96579833892570;697-795-806
14690;Prof.Dr.Muzaffer Kula Anadolu Lisesi;38.22740053036270;27.96580246252250;697-795-806
14691;Ekin Pazarı;38.2277;27.9687;697-795-806
14692;Ekin Pazarı;38.2277;27.9683;697-795-806
14693;Ödemiş Hükümet Konağı;38.228149;27.974298;697-795-806
14694;Ödemiş Hükümet Konağı;38.2283;27.9741;697-795-806
14695;Ödemiş Belediye;38.2281;27.9764;697-795-806
14696;Ödemiş Belediye;38.2282;27.9766;697-795-806
14697;Muzaffer Gönen Parkı;38.2249;27.9762;609-611-616-618-621-795-796-803
14698;Muzaffer Gönen Parkı;38.2250;27.9763;609-611-616-618-621-795-796-803
14699;Kurtuluş;38.221886;27.973467;609-611-616-618-621-795-796-803
14700;Kurtuluş;38.2218;27.9735;609-611-616-618-621-795-796-803
14701;Şeref Usta;38.220269;27.973292;
14702;Şeref Usta;38.220583;27.973214;
14704;Ödemiş Yeni Garaj;38.21636924110130;27.97601676508380;795-796-803
14705;Tokatbaşı Meydan;38.16598860792950;27.61905067492550;793
14706;Tokatbaşı Giriş;38.16791688773330;27.61978002214460;793
14707;Tokatbaşı Giriş;38.16801988614640;27.61970271858230;793
14708;Tokatbaşı Mezarlık;38.17149006068160;27.62057731750160;793
14709;Tokatbaşı Mezarlık;38.17173398628460;27.62053012141130;793
14710;Tokatbaşı Arıtma;38.17779462652250;27.62143497650310;793
14711;Tokatbaşı Arıtma;38.17781907975710;27.621754275801;793
14712;Tokatbaşı Çiftlik;38.18244071635680;27.62468126610280;793
14713;Tokatbaşı Çiftlik;38.182468158878;27.62462265612990;793
14714;Tokatbaşı Köşe;38.19320617920210;27.62478558461450;793
14715;Tokatbaşı Köşe;38.19330237173010;27.62469818759870;793
14716;Şehit Jandarma Er Önder Turgay;38.19754609940420;27.62516287145150;793
14717;Şehit Jandarma Er Önder Turgay;38.19779445962550;27.62504945950120;793
14718;Şehit Yüzbaşı Halil Özdemir;38.20308955085560;27.62528881734570;793
14719;Şehit Yüzbaşı Halil Özdemir;38.20309165214830;27.62515482616630;793
14720;Tokatbaşı Yol Ayrımı;38.20839920339330;27.62525108407620;793
14721;Demircili Giriş;38.214032;27.915470;697-795-806
14722;Demircili Giriş;38.213824;27.915044;697-795-806
14723;Demircili Çiftlik;38.209609;27.909865;697-795-806
14724;Demircili Çiftlik;38.209854;27.909990;697-795-806
14725;Demircili Çıkış;38.221549;27.941320;697-795-806
14726;Demircili Çıkış;38.221787;27.941571;697-795-806
14915;Kurucuova Benzinlik;38.16992382417420;28.09630316879520;609-611-616-697-796-803-806
14916;Kurucuova Benzinlik;38.17000261608140;28.09664991523220;609-611-616-697-796-803-806
14918;Kaymakçı Giriş;38.16814004445050;28.10400032632690;609-611-616-697-796-803-806
14919;Kaymakçı Giriş;38.16804961930820;28.10400824734340;609-611-616-697-796-803-806
14920;Hasan Çavuş;38.094295;28.211830;697-796-801
14921;Hasan Çavuş;38.094166;28.211766;697-796-801
14922;Beydag Değirmen;38.100444;28.206389;697-796-801
14923;Kızılcahavlu Çıkış;38.137365;28.154632;697-796-801
14924;Kızılcahavlu Çıkış;38.137476;28.154870;697-796-801
14925;Ödemiş Garaj;38.228018;27.978592;609-611-616-618-621-697-796-803-806
14926;Ödemiş Garaj;38.228132;27.978571;609-611-616-618-621-697-796-803-806
14927;Beşgöz;38.22786762858340;27.98114953377630;609-611-616-618-621-697-796-803-806
14928;Beşgöz;38.2279;27.9821;609-611-616-618-621-697-796-803-806
14933;Hulusi Uçaçelik Anadolu Lisesi;38.22822565282020;27.99493667742670;609-611-616-618-621-697-796-803-806
14934;Hulusi Uçaçelik Anadolu Lisesi;38.22840072175240;27.99450259297130;609-611-616-618-621-697-796-803-806
14935;Ocaklı;38.2221;28.0052;609-611-616-618-621-697-796-803-806
14936;Ocaklı;38.2219;28.0055;609-611-616-618-621-697-796-803-806
14937;Büyükavulcuk;38.2173;28.0118;609-611-616-618-621-697-796-803-806
14938;Büyükavulcuk;38.2173;28.0120;609-611-616-618-621-697-796-803-806
14939;Yolüstü Benzinlik;38.21232375330430;28.01880516327670;609-611-616-618-621-697-796-803-806
14940;Yolüstü Benzinlik;38.21145532931710;28.022627162399;611-796-803
14942;Yolüstü Kahveler;38.21038128993260;28.02560845082220;611-796-803
14944;Yolüstü Meydan;38.210699;28.027878;611-796-803
14946;Yolüstü Seralar;38.20770625852260;28.03264531853850;611-796-803
14947;Gerçekli;38.20463381650570;28.03560936451340;609-611-616-618-621-697-796-803-806
14948;Gerçekli;38.20460617149390;28.03611441838260;609-611-616-618-621-697-796-803-806
14949;Gereli;38.1985;28.0453;609-611-616-618-621-697-796-803-806
14950;Gereli;38.19850001067740;28.04550363537930;609-611-616-618-621-697-796-803-806
14951;Türkönü;38.19152781283710;28.054703878155;609-611-616-618-621-697-796-803-806
14952;Türkönü;38.191599816477;28.05490387778730;609-611-616-618-621-697-796-803-806
14953;Ertuğrulköy;38.18202320398520;28.06329546302730;609-611-616-621-697-796-803-806
14954;Ertuğrulköy;38.18269953943290;28.06360417193940;609-611-616-621-697-796-803-806
14955;Yel Aldı;38.17899943401840;28.06970431595780;609-611-616-621-697-796-803-806
14956;Yel Aldı;38.17934744583460;28.06949330523060;609-611-616-621-697-796-803-806
14957;Kurucaova;38.17606637630910;28.07998247629860;609-611-616-697-796-803-806
14958;Kurucaova;38.17609937968390;28.08040447889750;609-611-616-697-796-803-806
14959;Kurucaova Tarla;38.17289929396480;28.08740462215050;609-611-616-697-796-803-806
14960;Kurucaova Tarla;38.17289929598210;28.08780462551720;609-611-616-697-796-803-806
14961;Kaymakçı Üçyol;38.16776819543980;28.10695592932750;609-611-616-697-796-803-806
14962;Kaymakçı Üçyol;38.1679;28.1078;609-611-616-697-796-803-806
14963;Kaymakçı Zafer;38.166499167494;28.11120500185230;609-611-616-697-796-803-806
14964;Kaymakçı Zafer;38.1665;28.1115;609-611-616-697-796-803-806
14965;Hasan Çavuş;38.16514014339250;28.116928090661;609-611-616-697-796-803-806
14966;Hasan Çavuş;38.16524914714120;28.11681608660480;609-611-616-697-796-803-806
14967;Kaymakçı Sanayi;38.16509915314250;28.11910511128720;609-611-616-697-796-803-806
14968;Kaymakçı Sanayi;38.165139;28.119539;609-611-616-697-796-803-806
14969;Kaymakçı Köprü;38.16438513786690;28.12162415403130;609-611-616-697-796-803-806
14970;Kaymakçı Köprü;38.164517;28.121517;609-611-616-697-796-803-806
14971;Ödemiş Cezaevi;38.16214608745670;28.12914128588380;609-611-697-796-803-806
14972;Ödemiş Cezaevi;38.16219909099870;28.12940528678250;609-611-697-796-803-806
14973;Çaylı Aydın;38.151960;28.138807;697-796-801
14974;Çaylı Aydın;38.152096;28.138953;697-796-801
14975;Çaylı Koşuyolu;38.148567;28.141074;697-796-801
14976;Çaylı Koşuyolu;38.148484;28.141465;697-796-801
14977;Alaşarlı;38.143175;28.146884;611-697-796-801
14978;Alaşarlı;38.143426;28.146797;611-697-796-801
14979;Kızılcahavlu;38.139893;28.150991;697-796-801
14980;Kızılcahavlu;38.14007142577220;28.151065087153;611-697-796-801
14981;Yeşilköy;38.129415;28.162827;697-796-801
14982;Yeşilköy;38.1294;28.1631;697-796-801
14983;Yeşil Ova;38.123902;28.168067;697-796-801
14984;Yeşil Ova;38.1241;28.1682;697-796-801
14985;Sarıkaya;38.115414;28.176791;697-796-801
14986;Sarıkaya;38.115561;28.176852;697-796-801
14987;Bahar;38.10971908821950;28.18452942013280;697-796-801
14988;Bahar;38.10991509714860;28.18453441425950;697-796-801
14989;Nar Ağacı;38.10568786788060;28.19257428462410;697-796-801
14990;Nar Ağacı;38.105870942270;28.19256263665580;697-796-801
14991;Çiftlikköy;38.103355;28.201629;697-796-801
14992;Çiftlikköy;38.1033;28.2021;697-796-801
14993;Menderes Üçyol;38.097047;28.210078;697-796-801
14994;Menderes Üçyol;38.097030;28.210253;697-796-801
14995;Beydağ Giriş;38.09154077164590;28.211657882951;697-796-801
14996;Beydağ Giriş;38.091664;28.211831;697-796-801
14997;Beydağ Yağmur;38.089412;28.210690;697-796-801
14998;Beydağ Yağmur;38.089474;28.210794;697-796-801
14999;Beydağ Köşe;38.087853;28.210006;697-796-801
15000;Beydağ Köşe;38.08847718822020;28.21039340637510;697-796-801
15001;Beydağ Değirmen;38.100895;28.205575;697-796-801
15002;Beydağ Hükümet Konağı;38.08714818354830;28.21202187914820;697-796
15003;Sarıtaş;38.17754682905760;28.07519047036570;609-611-616-697-796-803-806
15004;Sarıtaş;38.17772882994330;28.07537908156670;609-611-616-621-697-796-803-806
15005;Kültürpark Kavşak;38.227768;27.997404;609-611-616-618-621-697-796-803-806
15006;Kültürpark Kavşak;38.227694;27.997729;609-611-616-618-621-697-796-803-806
15119;Ödemiş Sanayi;38.176553450654;28.16162043054880;609-801-803-806
15120;Ödemiş Sanayi;38.17560897047130;28.16046792062220;609-801-803-806
15121;Yağlar Çıkış;38.19341575545110;28.18733682487410;801-803-806
15122;Yağlar Çıkış;38.19367276320050;28.18695781365510;801-803-806
15123;Medeniyet;38.16090913278420;28.134629743649;609-801-803-806
15124;Medeniyet;38.16124707823820;28.134270358798;609-801-803-806
15125;Çaylı Yem Sokak;38.16093637031740;28.14239996298120;609-801-803-806
15126;Çaylı Yem Sokak;38.16109911622430;28.14240543824480;609-801-803-806
15127;Orhangazi;38.16389727492170;28.15010942657990;609-801-803-806
15128;Orhangazi;38.16279422059530;28.14858444533910;609-801-803-806
15129;Köfündere;38.18472828295310;28.17258698438220;801-803-806
15130;Köfündere;38.18411324574550;28.17094599026920;609-801-803-806
15131;Yağlar;38.19572593540620;28.197679829004;801-803-806
15132;Yağlar;38.19787749782050;28.19902598471480;801-803-806
15133;Bahçe;38.20476234655210;28.20139355789750;801-803-806
15134;Bahçe;38.20484534897080;28.20127155426720;801-803-806
15135;Arkacılar;38.20739282918650;28.20223523944410;801-803-806
15136;Arkacılar;38.20740146238320;28.20200447448280;801-803-806
15137;Arkacılar Bulut;38.21117263630710;28.203840361388;801-803-806
15138;Arkacılar Bulut;38.21091131428610;28.20338234671260;801-803-806
15139;Kiraz Giriş;38.21912700041680;28.20740411781450;801-803-806
15140;Kiraz Giriş;38.219181;28.207022;801-803-806
15141;Kiraz İlçe Tarım  Müdürlüğü;38.22225111109130;28.205444000048;801-803-806
15142;Kiraz İlçe Tarım  Müdürlüğü;38.22098106247510;28.20584904538260;801-803-806
15143;Atatürk İlkokulu;38.22473320160230;28.20422290890530;801-803-806
15144;Atatürk İlkokulu;38.22505821184430;28.20390089599670;801-803-806
15145;Kiraz Yeni Mahalle Cami;38.22730229320670;28.20280381388110;801-803-806
15146;Kiraz Yeni Mahalle Cami;38.2271;28.2028;801-803-806
15147;Kiraz Son Durak;38.23030240788460;28.20200370828730;803-806
15148;Doyranlı Fidanlık;38.16090518369460;27.80559099360260;697-795-806
15149;Doyranlı Fidanlık;38.16076817490280;27.80582076074670;697-795-806
15150;Doyranlı Lale Bahçesi;38.16530429996390;27.81451176394750;697-795-806
15151;Doyranlı Lale Bahçesi;38.16513929041850;27.81477153177840;697-795-806
15152;Buruncuk Kirazlar;38.18433373227120;27.70777732113650;697-795-806-865
15153;Buruncuk Kirazlar;38.18379711288620;27.70778308453860;697-795-806-865
15154;Bayındır Tariş;38.21912741624310;27.65856027714240;679-790
15155;Bayındır Tariş;38.21927202643750;27.65875151772420;679-790
15156;Aslanlar Yol Ayrımı;38.17446895527980;27.40939272829940;697-795-806
15157;Aslanlar  Yol Ayrımı;38.17409654996940;27.40981649653180;697-795-806
15210;Yeniçiftlik Nar;38.121963;27.508736;798
15211;Yeniçiftlik Nar;38.121826;27.509027;798
15212;Yeniçiftlik Tavuk Çiftliği;38.120939;27.515389;798
15213;Yeniçiftlik Tavuk Çiftliği;38.120808;27.515087;798
15214;Yeniçiftlik Ekin;38.11935279016150;27.52499988536840;798
15215;Yeniçiftlik Ekin;38.119351;27.524306;798
15220;Işıklar Kantar;38.127445;27.559520;798
15221;Işıklar Kantar;38.127351;27.559974;798
15222;Tire Çiftlik;38.12889359446090;27.64687007910950;798
15223;Tire Çiftlik;38.12872621236470;27.64711261845820;798
15224;Eski Minare;38.118321;27.531480;798
15225;Eski Minare;38.118457;27.531563;798
15226;Işıklar;38.1216;27.5431;798
15227;Işıklar;38.1213;27.5427;798
15228;Yenioba;38.1292;27.5809;798
15229;Yenioba;38.12904985045710;27.58055367437520;798
15230;Eskioba;38.12999776873650;27.59090131427940;798
15231;Eskioba;38.12979776602060;27.590501312118;798
15232;Tokatbaşı;38.1313;27.6101;798
15233;Tokatbaşı;38.1312;27.6095;798
15234;Mahmutlar;38.130018;27.625779;798
15235;Mahmutlar;38.12951165977640;27.62708557107450;798
15236;Turgutlu;38.12816861808070;27.63729279564850;798
15237;Turgutlu;38.1280;27.6366;798
15238;Akkoyunlu;38.1286;27.6546;798
15239;Akkoyunlu;38.12849757017510;27.65410177530180;798
15240;Selvili;38.1314;27.6683;798
15241;Selvili;38.131369;27.667830;798
15242;Karateke;38.1306;27.6748;798
15243;Karateke;38.1305;27.6740;798
15244;Karateke Orkide;38.1293;27.6811;798
15245;Karateke Orkide;38.1293;27.6806;798
15246;Tire Organize 1;38.121076;27.699036;798
15247;Tire Organize 1;38.1215;27.6990;798
15248;Tire Organize 2;38.117830;27.703939;798
15249;Tire Organize 2;38.118026;27.704166;798
15250;Ödemiş Kavşağı;38.105825;27.713568;774-798
15251;Ödemiş Kavşağı;38.105652;27.7133;774-798
15252;Maltepe;38.101579;27.717244;774-798
15253;Maltepe;38.101504;27.716984;774-798
15254;Tire Hastanesi;38.09980405636790;27.71994781083720;774-798
15255;Tire Hastane;38.09965131071920;27.71984919059970;774-798
15256;Tire Toplu Konutlar;38.09860037408580;27.72183329832110;743-774-798
15257;Tire Toplu Konutlar;38.09754290582140;27.72267444161770;743-774-798
15258;Tire Anadolu İmam Hatip Lisesi;38.0963;27.7261;743-774-798
15259;Tire Anadolu İmam Hatip Lisesi;38.096403;27.725197;743-774-798
15260;Tire Park;38.0944;27.7283;743-774-798
15261;Tire Park;38.094854;27.727481;743-774-798
15262;Tire İstasyon;38.091492;27.730439;743-774-798
15263;Tire İstasyon;38.09313017836410;27.72903218502660;743-774-798
15264;Tire Meydan;38.090020;27.732245;743-774-798
15265;Tire Meydan;38.0892;27.7316;743-774-798
15266;Tire Stadı;38.090737;27.734890;743-774-798
15267;Tire Stadı;38.0905;27.7348;743-774-798
15268;Tire Sanatkarlar;38.0917;27.7380;743-774-798
